com.samsung.shealth.tracker.pedometer_day_summary,6311013,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
63020310,3653,6370d2c6-20a8-4e11-b68e-3d09249b3274.binning_data.json,2365533,10000,63020310,7,2025-07-13 22:00:03.056,com.sec.android.app.shealth,2025-07-13 22:00:03.056,,1.1633911,2752.04,181.08998,3646,h6hg6DTKNp,com.sec.android.app.shealth,0,6370d2c6-20a8-4e11-b68e-3d09249b3274.achievement.json,6370d2c6-20a8-4e11-b68e-3d09249b3274,1752364800000,
63020310,3603,e4c60956-4f24-404b-a3c4-0296724536c1.binning_data.json,2262675,10000,63020310,0,2025-07-14 21:56:39.337,com.sec.android.app.shealth,2025-07-14 03:02:22.124,e4c60956-4f24-404b-a3c4-0296724536c1.source_info.json,1.207504,2732.1902,177.98999,3603,VfS0qUERdZ,com.sec.android.app.shealth,0,e4c60956-4f24-404b-a3c4-0296724536c1.achievement.json,e4c60956-4f24-404b-a3c4-0296724536c1,1752451200000,
63020310,3603,8491b62d-4023-44a8-a745-b3939434025b.binning_data.json,2262675,10000,63020310,0,2025-07-14 22:00:05.385,com.sec.android.app.shealth,2025-07-14 22:00:05.385,,1.207504,2732.1902,177.98999,3603,h6hg6DTKNp,com.sec.android.app.shealth,0,8491b62d-4023-44a8-a745-b3939434025b.achievement.json,8491b62d-4023-44a8-a745-b3939434025b,1752451200000,
63020310,8676,fe03dc36-9263-4f7a-a394-304d9239ee45.binning_data.json,5548856,10000,63020310,0,2025-07-15 22:00:04.777,com.sec.android.app.shealth,2025-07-15 22:00:04.777,,1.1751558,6520.77,432.41998,8676,h6hg6DTKNp,com.sec.android.app.shealth,0,fe03dc36-9263-4f7a-a394-304d9239ee45.achievement.json,fe03dc36-9263-4f7a-a394-304d9239ee45,1752537600000,
63020310,8676,48329583-f600-47fe-82a6-470c1ad5d262.binning_data.json,5548856,10000,63020310,0,2025-07-15 21:58:35.709,com.sec.android.app.shealth,2025-07-14 22:02:10.333,48329583-f600-47fe-82a6-470c1ad5d262.source_info.json,1.1751558,6520.77,432.41998,8676,VfS0qUERdZ,com.sec.android.app.shealth,0,48329583-f600-47fe-82a6-470c1ad5d262.achievement.json,48329583-f600-47fe-82a6-470c1ad5d262,1752537600000,
63020310,3824,eb4c07ea-b831-49f0-ac0c-902dc0b7d6b3.binning_data.json,2416049,10000,63020310,0,2025-07-16 22:00:03.267,com.sec.android.app.shealth,2025-07-16 22:00:03.267,,1.1956543,2888.7598,189.70999,3824,h6hg6DTKNp,com.sec.android.app.shealth,0,eb4c07ea-b831-49f0-ac0c-902dc0b7d6b3.achievement.json,eb4c07ea-b831-49f0-ac0c-902dc0b7d6b3,1752624000000,
63020310,3824,0206a77c-4af9-46e1-8d70-022d58bb5682.binning_data.json,2416049,10000,63020310,0,2025-07-16 21:52:40.574,com.sec.android.app.shealth,2025-07-16 06:50:01.649,0206a77c-4af9-46e1-8d70-022d58bb5682.source_info.json,1.1956543,2888.7598,189.70999,3824,VfS0qUERdZ,com.sec.android.app.shealth,0,0206a77c-4af9-46e1-8d70-022d58bb5682.achievement.json,0206a77c-4af9-46e1-8d70-022d58bb5682,1752624000000,
63030110,7261,0a5f86b1-2b33-4ae5-8516-bc43fa554c8c.binning_data.json,4770764,10000,63030110,0,2025-07-17 22:00:03.771,com.sec.android.app.shealth,2025-07-17 22:00:03.771,,1.1387336,5432.63,361.47998,7261,h6hg6DTKNp,com.sec.android.app.shealth,0,0a5f86b1-2b33-4ae5-8516-bc43fa554c8c.achievement.json,0a5f86b1-2b33-4ae5-8516-bc43fa554c8c,1752710400000,
63020310,7261,f16bc2d0-2431-4b87-ab23-e381ead85c59.binning_data.json,4770764,10000,63030110,0,2025-07-17 19:26:16.308,com.sec.android.app.shealth,2025-07-17 05:38:06.417,f16bc2d0-2431-4b87-ab23-e381ead85c59.source_info.json,1.1387336,5432.63,361.47998,7261,VfS0qUERdZ,com.sec.android.app.shealth,0,f16bc2d0-2431-4b87-ab23-e381ead85c59.achievement.json,f16bc2d0-2431-4b87-ab23-e381ead85c59,1752710400000,
63030110,12032,c5930602-b31a-4b37-a789-759e1bbd5f4d.binning_data.json,7535696,10000,63030110,12,2025-07-18 19:47:06.187,com.sec.android.app.shealth,2025-07-18 06:23:32.331,c5930602-b31a-4b37-a789-759e1bbd5f4d.source_info.json,1.2069091,9094.9,600.50995,12020,VfS0qUERdZ,com.sec.android.app.shealth,0,c5930602-b31a-4b37-a789-759e1bbd5f4d.achievement.json,c5930602-b31a-4b37-a789-759e1bbd5f4d,1752796800000,
63030110,12032,77267e42-85b3-4915-abd8-d2f76f7e16b0.binning_data.json,7535696,10000,63030110,12,2025-07-18 22:00:06.428,com.sec.android.app.shealth,2025-07-18 22:00:06.428,,1.2069091,9094.9,600.50995,12020,h6hg6DTKNp,com.sec.android.app.shealth,0,77267e42-85b3-4915-abd8-d2f76f7e16b0.achievement.json,77267e42-85b3-4915-abd8-d2f76f7e16b0,1752796800000,
63030110,2879,e65335d1-c0ca-4b91-ac34-2dab29b60ec3.binning_data.json,1868517,10000,63030110,0,2025-07-19 20:37:22.546,com.sec.android.app.shealth,2025-07-19 01:36:34.597,e65335d1-c0ca-4b91-ac34-2dab29b60ec3.source_info.json,1.1589831,2165.58,142.94,2879,VfS0qUERdZ,com.sec.android.app.shealth,0,e65335d1-c0ca-4b91-ac34-2dab29b60ec3.achievement.json,e65335d1-c0ca-4b91-ac34-2dab29b60ec3,1752883200000,
63030110,2879,a6101297-ff35-4262-a5e8-e3bfef71dee3.binning_data.json,1868517,10000,63030110,0,2025-07-19 22:00:06.198,com.sec.android.app.shealth,2025-07-19 22:00:06.198,,1.1589831,2165.58,142.94,2879,h6hg6DTKNp,com.sec.android.app.shealth,0,a6101297-ff35-4262-a5e8-e3bfef71dee3.achievement.json,a6101297-ff35-4262-a5e8-e3bfef71dee3,1752883200000,
63030110,15113,d6aad025-a926-41d0-9057-27873ac7032f.binning_data.json,9873598,10000,63030110,0,2025-07-20 20:57:06.098,com.sec.android.app.shealth,2025-07-20 07:10:18.457,d6aad025-a926-41d0-9057-27873ac7032f.source_info.json,1.1473631,11328.602,754.23987,15113,VfS0qUERdZ,com.sec.android.app.shealth,0,d6aad025-a926-41d0-9057-27873ac7032f.achievement.json,d6aad025-a926-41d0-9057-27873ac7032f,1752969600000,
63030110,15113,e639655c-4b0e-443d-8be3-48c834c0fc71.binning_data.json,9873598,10000,63030110,0,2025-07-20 22:00:03.508,com.sec.android.app.shealth,2025-07-20 22:00:03.508,,1.1473631,11328.602,754.23987,15113,h6hg6DTKNp,com.sec.android.app.shealth,0,e639655c-4b0e-443d-8be3-48c834c0fc71.achievement.json,e639655c-4b0e-443d-8be3-48c834c0fc71,1752969600000,
63030110,6698,33d65e94-c195-4945-9359-f7e1ac9246f3.binning_data.json,4145824,10000,63030110,0,2025-07-21 21:53:06.973,com.sec.android.app.shealth,2025-07-20 22:00:34.013,33d65e94-c195-4945-9359-f7e1ac9246f3.source_info.json,1.2225599,5068.5195,333.76,6698,VfS0qUERdZ,com.sec.android.app.shealth,0,33d65e94-c195-4945-9359-f7e1ac9246f3.achievement.json,33d65e94-c195-4945-9359-f7e1ac9246f3,1753056000000,
63030110,6698,70baafc9-987e-4e0b-9332-89cb39613aab.binning_data.json,4145824,10000,63030110,0,2025-07-21 22:00:19.018,com.sec.android.app.shealth,2025-07-21 22:00:19.018,,1.2225599,5068.5195,333.76,6698,h6hg6DTKNp,com.sec.android.app.shealth,0,70baafc9-987e-4e0b-9332-89cb39613aab.achievement.json,70baafc9-987e-4e0b-9332-89cb39613aab,1753056000000,
63030110,10676,30086b7b-a5ff-4ce7-9209-46bbf3a25992.binning_data.json,6760696,10000,63030110,0,2025-07-22 21:46:03.556,com.sec.android.app.shealth,2025-07-21 22:24:00.348,30086b7b-a5ff-4ce7-9209-46bbf3a25992.source_info.json,1.1890771,8038.9897,532.63995,10676,VfS0qUERdZ,com.sec.android.app.shealth,0,30086b7b-a5ff-4ce7-9209-46bbf3a25992.achievement.json,30086b7b-a5ff-4ce7-9209-46bbf3a25992,1753142400000,
63030110,10676,c171baba-a5e0-4e82-a032-8fe29dae3580.binning_data.json,6760696,10000,63030110,0,2025-07-22 22:00:03.276,com.sec.android.app.shealth,2025-07-22 22:00:03.276,,1.1890771,8038.9897,532.63995,10676,h6hg6DTKNp,com.sec.android.app.shealth,0,c171baba-a5e0-4e82-a032-8fe29dae3580.achievement.json,c171baba-a5e0-4e82-a032-8fe29dae3580,1753142400000,
63030110,10176,ecee4845-3a5f-477f-be1e-f06879aa679c.binning_data.json,6475760,10000,63030110,0,2025-07-23 21:34:38.992,com.sec.android.app.shealth,2025-07-22 22:06:50.615,ecee4845-3a5f-477f-be1e-f06879aa679c.source_info.json,1.1823614,7656.69,507.92996,10176,VfS0qUERdZ,com.sec.android.app.shealth,0,ecee4845-3a5f-477f-be1e-f06879aa679c.achievement.json,ecee4845-3a5f-477f-be1e-f06879aa679c,1753228800000,
63030110,10176,d8ea6b9e-8538-460b-91b1-1cc4d107ebbf.binning_data.json,6475760,10000,63030110,0,2025-07-23 22:00:01.751,com.sec.android.app.shealth,2025-07-23 22:00:01.751,,1.1823614,7656.69,507.92996,10176,h6hg6DTKNp,com.sec.android.app.shealth,0,d8ea6b9e-8538-460b-91b1-1cc4d107ebbf.achievement.json,d8ea6b9e-8538-460b-91b1-1cc4d107ebbf,1753228800000,
63030110,3259,b0780c1c-2071-4b62-a91a-dd52aee2e83e.binning_data.json,2036338,10000,63030110,0,2025-07-24 18:15:16.691,com.sec.android.app.shealth,2025-07-23 23:15:59.739,b0780c1c-2071-4b62-a91a-dd52aee2e83e.source_info.json,1.213369,2470.83,161.73,3259,VfS0qUERdZ,com.sec.android.app.shealth,0,b0780c1c-2071-4b62-a91a-dd52aee2e83e.achievement.json,b0780c1c-2071-4b62-a91a-dd52aee2e83e,1753315200000,
63030110,3259,7f969108-bd2e-4fa3-b845-310571090568.binning_data.json,2036338,10000,63030110,0,2025-07-24 22:00:06.411,com.sec.android.app.shealth,2025-07-24 22:00:06.411,,1.213369,2470.83,161.73,3259,h6hg6DTKNp,com.sec.android.app.shealth,0,7f969108-bd2e-4fa3-b845-310571090568.achievement.json,7f969108-bd2e-4fa3-b845-310571090568,1753315200000,
63030110,9017,d94848e0-15d3-4326-9dfc-07e658b79a60.binning_data.json,5630650,10000,63030110,0,2025-07-25 20:15:43.229,com.sec.android.app.shealth,2025-07-25 03:21:29.135,d94848e0-15d3-4326-9dfc-07e658b79a60.source_info.json,1.2100892,6813.5903,449.36996,9017,VfS0qUERdZ,com.sec.android.app.shealth,0,d94848e0-15d3-4326-9dfc-07e658b79a60.achievement.json,d94848e0-15d3-4326-9dfc-07e658b79a60,1753401600000,
63030110,9017,e32b0836-1a78-4d5b-9f39-42db9ccc7211.binning_data.json,5630650,10000,63030110,0,2025-07-25 22:00:05.140,com.sec.android.app.shealth,2025-07-25 22:00:05.140,,1.2100892,6813.5903,449.36996,9017,h6hg6DTKNp,com.sec.android.app.shealth,0,e32b0836-1a78-4d5b-9f39-42db9ccc7211.achievement.json,e32b0836-1a78-4d5b-9f39-42db9ccc7211,1753401600000,
63030110,5200,e51e68da-f635-45e9-bf08-8585065f3466.binning_data.json,3467855,10000,63030110,0,2025-07-26 19:15:02.357,com.sec.android.app.shealth,2025-07-25 22:36:02.978,e51e68da-f635-45e9-bf08-8585065f3466.source_info.json,1.122492,3892.6401,257.71997,5200,VfS0qUERdZ,com.sec.android.app.shealth,0,e51e68da-f635-45e9-bf08-8585065f3466.achievement.json,e51e68da-f635-45e9-bf08-8585065f3466,1753488000000,
63030110,5200,c61ff3f8-445a-48c3-9d99-bc9303ac087f.binning_data.json,3467855,10000,63030110,0,2025-07-26 22:00:03.353,com.sec.android.app.shealth,2025-07-26 22:00:03.353,,1.122492,3892.6401,257.71997,5200,h6hg6DTKNp,com.sec.android.app.shealth,0,c61ff3f8-445a-48c3-9d99-bc9303ac087f.achievement.json,c61ff3f8-445a-48c3-9d99-bc9303ac087f,1753488000000,
63030110,3191,02a6b1f1-29f5-45d5-abbe-09d30287e6cb.binning_data.json,1989768,10000,63030110,0,2025-07-27 21:49:57.695,com.sec.android.app.shealth,2025-07-27 10:23:33.956,02a6b1f1-29f5-45d5-abbe-09d30287e6cb.source_info.json,1.218986,2425.4998,158.16,3191,VfS0qUERdZ,com.sec.android.app.shealth,0,02a6b1f1-29f5-45d5-abbe-09d30287e6cb.achievement.json,02a6b1f1-29f5-45d5-abbe-09d30287e6cb,1753574400000,
63030110,3191,226b9a89-48f8-4b73-b720-1ee58e3932b0.binning_data.json,1989768,10000,63030110,0,2025-07-27 22:00:04.197,com.sec.android.app.shealth,2025-07-27 22:00:04.197,,1.218986,2425.4998,158.16,3191,h6hg6DTKNp,com.sec.android.app.shealth,0,226b9a89-48f8-4b73-b720-1ee58e3932b0.achievement.json,226b9a89-48f8-4b73-b720-1ee58e3932b0,1753574400000,
63030110,10310,aa7c9ffc-b305-4047-85e7-7f1f2f00a6fa.binning_data.json,6524849,10000,63030110,0,2025-07-28 21:53:00.423,com.sec.android.app.shealth,2025-07-28 07:11:18.768,aa7c9ffc-b305-4047-85e7-7f1f2f00a6fa.source_info.json,1.1924182,7780.3496,514.61993,10310,VfS0qUERdZ,com.sec.android.app.shealth,0,aa7c9ffc-b305-4047-85e7-7f1f2f00a6fa.achievement.json,aa7c9ffc-b305-4047-85e7-7f1f2f00a6fa,1753660800000,
63030110,10310,e072b213-a009-4031-a871-f303be209eed.binning_data.json,6524849,10000,63030110,0,2025-07-28 22:00:04.723,com.sec.android.app.shealth,2025-07-28 22:00:04.723,,1.1924182,7780.3496,514.61993,10310,h6hg6DTKNp,com.sec.android.app.shealth,0,e072b213-a009-4031-a871-f303be209eed.achievement.json,e072b213-a009-4031-a871-f303be209eed,1753660800000,
63030110,11200,51c8d5bc-b7cf-41c7-9d10-69c907edb076.binning_data.json,6861833,10000,63030110,1,2025-07-29 22:01:28.883,com.sec.android.app.shealth,2025-07-29 22:00:01.373,,1.2402602,8510.46,557.76,11199,h6hg6DTKNp,com.sec.android.app.shealth,0,51c8d5bc-b7cf-41c7-9d10-69c907edb076.achievement.json,51c8d5bc-b7cf-41c7-9d10-69c907edb076,1753747200000,
63030110,12838,91565f02-a073-49a8-9096-f0b1e556cbb7.binning_data.json,7804035,10000,63030110,0,2025-07-30 21:27:36.043,com.sec.android.app.shealth,2025-07-29 22:01:23.384,91565f02-a073-49a8-9096-f0b1e556cbb7.source_info.json,1.2529504,9778.069,640.13,12838,VfS0qUERdZ,com.sec.android.app.shealth,0,91565f02-a073-49a8-9096-f0b1e556cbb7.achievement.json,91565f02-a073-49a8-9096-f0b1e556cbb7,1753833600000,
63030110,12838,bcfd8c01-5d05-44d3-9306-3e2f2af3a059.binning_data.json,7804035,10000,63030110,0,2025-07-30 22:00:41.060,com.sec.android.app.shealth,2025-07-29 22:01:28.916,,1.2529504,9778.069,640.13,12838,h6hg6DTKNp,com.sec.android.app.shealth,0,bcfd8c01-5d05-44d3-9306-3e2f2af3a059.achievement.json,bcfd8c01-5d05-44d3-9306-3e2f2af3a059,1753833600000,
63030110,11200,8b7ae374-ba59-4d6b-9177-b61e8b843ca7.binning_data.json,6861833,10000,63030110,1,2025-07-30 22:00:42.602,com.sec.android.app.shealth,2025-07-29 05:30:35.744,8b7ae374-ba59-4d6b-9177-b61e8b843ca7.source_info.json,1.2402602,8510.46,557.76,11199,VfS0qUERdZ,com.sec.android.app.shealth,0,8b7ae374-ba59-4d6b-9177-b61e8b843ca7.achievement.json,8b7ae374-ba59-4d6b-9177-b61e8b843ca7,1753747200000,
63030110,4483,953c87fc-ca46-45ce-9777-0fc16820969f.binning_data.json,2713840,10000,63030110,0,2025-07-31 16:54:02.913,com.sec.android.app.shealth,2025-07-31 07:57:48.543,953c87fc-ca46-45ce-9777-0fc16820969f.source_info.json,1.2606527,3421.21,222.64998,4483,VfS0qUERdZ,com.sec.android.app.shealth,0,953c87fc-ca46-45ce-9777-0fc16820969f.achievement.json,953c87fc-ca46-45ce-9777-0fc16820969f,1753920000000,
63030110,4483,4cd2ea0b-9b73-4042-906e-8f029199c503.binning_data.json,2713840,10000,63030110,0,2025-07-31 22:00:03.430,com.sec.android.app.shealth,2025-07-31 22:00:03.430,,1.2606527,3421.21,222.64998,4483,h6hg6DTKNp,com.sec.android.app.shealth,0,4cd2ea0b-9b73-4042-906e-8f029199c503.achievement.json,4cd2ea0b-9b73-4042-906e-8f029199c503,1753920000000,
63030110,6144,57caa222-4fc0-4fc3-916d-d1af863adae2.binning_data.json,3824395,10000,63030110,0,2025-08-01 18:24:14.802,com.sec.android.app.shealth,2025-08-01 05:30:41.142,57caa222-4fc0-4fc3-916d-d1af863adae2.source_info.json,1.2180955,4658.48,305.16,6144,VfS0qUERdZ,com.sec.android.app.shealth,0,57caa222-4fc0-4fc3-916d-d1af863adae2.achievement.json,57caa222-4fc0-4fc3-916d-d1af863adae2,1754006400000,
63030110,6144,7eeb327c-058f-425f-8709-56e79c85c77a.binning_data.json,3824395,10000,63030110,0,2025-08-01 22:00:07.799,com.sec.android.app.shealth,2025-08-01 22:00:07.799,,1.2180955,4658.48,305.16,6144,h6hg6DTKNp,com.sec.android.app.shealth,0,7eeb327c-058f-425f-8709-56e79c85c77a.achievement.json,7eeb327c-058f-425f-8709-56e79c85c77a,1754006400000,
63030110,3588,8e6243c7-4753-445a-b017-af67fa584ecd.binning_data.json,2263158,10000,63030110,0,2025-08-02 18:50:31.134,com.sec.android.app.shealth,2025-08-01 23:22:08.993,8e6243c7-4753-445a-b017-af67fa584ecd.source_info.json,1.2013164,2718.77,178.05998,3588,VfS0qUERdZ,com.sec.android.app.shealth,0,8e6243c7-4753-445a-b017-af67fa584ecd.achievement.json,8e6243c7-4753-445a-b017-af67fa584ecd,1754092800000,
63030110,3588,2407e863-a2ae-4ed4-a72e-34592d395d18.binning_data.json,2263158,10000,63030110,0,2025-08-02 22:00:08.390,com.sec.android.app.shealth,2025-08-02 22:00:08.390,,1.2013164,2718.77,178.05998,3588,h6hg6DTKNp,com.sec.android.app.shealth,0,2407e863-a2ae-4ed4-a72e-34592d395d18.achievement.json,2407e863-a2ae-4ed4-a72e-34592d395d18,1754092800000,
63030110,6907,6a480364-121a-457b-a36f-53c4b32914c8.binning_data.json,4320848,10000,63030110,0,2025-08-03 21:41:25.188,com.sec.android.app.shealth,2025-08-02 22:51:05.949,6a480364-121a-457b-a36f-53c4b32914c8.source_info.json,1.2125789,5239.37,343.15997,6907,VfS0qUERdZ,com.sec.android.app.shealth,0,6a480364-121a-457b-a36f-53c4b32914c8.achievement.json,6a480364-121a-457b-a36f-53c4b32914c8,1754179200000,
63030110,6907,7bbb2489-ec80-4c75-aade-9ee7b7ce2805.binning_data.json,4320848,10000,63030110,0,2025-08-03 22:00:01.910,com.sec.android.app.shealth,2025-08-03 22:00:01.910,,1.2125789,5239.37,343.15997,6907,h6hg6DTKNp,com.sec.android.app.shealth,0,7bbb2489-ec80-4c75-aade-9ee7b7ce2805.achievement.json,7bbb2489-ec80-4c75-aade-9ee7b7ce2805,1754179200000,
63030110,10338,cfae481f-0726-4639-ba14-67fd1acea649.binning_data.json,6319109,10000,63030110,0,2025-08-04 21:59:26.368,com.sec.android.app.shealth,2025-08-03 22:07:46.418,cfae481f-0726-4639-ba14-67fd1acea649.source_info.json,1.243017,7854.76,515.47,10338,VfS0qUERdZ,com.sec.android.app.shealth,0,cfae481f-0726-4639-ba14-67fd1acea649.achievement.json,cfae481f-0726-4639-ba14-67fd1acea649,1754265600000,
63030110,10338,9b2b1117-e346-4f84-b136-aa41ce2f7be7.binning_data.json,6319109,10000,63030110,0,2025-08-04 22:00:08.170,com.sec.android.app.shealth,2025-08-04 22:00:08.170,,1.243017,7854.76,515.47,10338,h6hg6DTKNp,com.sec.android.app.shealth,0,9b2b1117-e346-4f84-b136-aa41ce2f7be7.achievement.json,9b2b1117-e346-4f84-b136-aa41ce2f7be7,1754265600000,
63030110,6614,f574a39d-6b5c-49e6-9916-e250ae2fcee7.binning_data.json,4045537,10000,63030110,0,2025-08-05 20:32:13.763,com.sec.android.app.shealth,2025-08-04 22:05:32.824,f574a39d-6b5c-49e6-9916-e250ae2fcee7.source_info.json,1.2431946,5029.39,329.32,6614,VfS0qUERdZ,com.sec.android.app.shealth,0,f574a39d-6b5c-49e6-9916-e250ae2fcee7.achievement.json,f574a39d-6b5c-49e6-9916-e250ae2fcee7,1754352000000,
63030110,6614,d2d8037d-535c-4aee-9989-b3f5d9a1fc13.binning_data.json,4045537,10000,63030110,0,2025-08-05 22:00:04.440,com.sec.android.app.shealth,2025-08-05 22:00:04.440,,1.2431946,5029.39,329.32,6614,h6hg6DTKNp,com.sec.android.app.shealth,0,d2d8037d-535c-4aee-9989-b3f5d9a1fc13.achievement.json,d2d8037d-535c-4aee-9989-b3f5d9a1fc13,1754352000000,
63030110,8489,b28e7dc8-b0ba-4194-8de7-2ab74e17a356.binning_data.json,5169716,10000,63030110,0,2025-08-07 19:06:24.158,com.sec.android.app.shealth,2025-08-07 06:42:07.175,b28e7dc8-b0ba-4194-8de7-2ab74e17a356.source_info.json,1.2514747,6469.77,424.05,8489,VfS0qUERdZ,com.sec.android.app.shealth,0,b28e7dc8-b0ba-4194-8de7-2ab74e17a356.achievement.json,b28e7dc8-b0ba-4194-8de7-2ab74e17a356,1754524800000,
63030110,8489,4fd96d36-f084-4276-9e05-9089aa360790.binning_data.json,5169716,10000,63030110,0,2025-08-07 22:00:04.960,com.sec.android.app.shealth,2025-08-07 22:00:04.960,,1.2514747,6469.77,424.05,8489,h6hg6DTKNp,com.sec.android.app.shealth,0,4fd96d36-f084-4276-9e05-9089aa360790.achievement.json,4fd96d36-f084-4276-9e05-9089aa360790,1754524800000,
63030110,5791,b3c0e456-ec96-4788-8b4f-ae3187ee9c83.binning_data.json,3576079,10000,63030110,0,2025-08-08 20:55:23.793,com.sec.android.app.shealth,2025-08-07 22:05:00.147,b3c0e456-ec96-4788-8b4f-ae3187ee9c83.source_info.json,1.2274978,4389.6294,287.88998,5791,VfS0qUERdZ,com.sec.android.app.shealth,0,b3c0e456-ec96-4788-8b4f-ae3187ee9c83.achievement.json,b3c0e456-ec96-4788-8b4f-ae3187ee9c83,1754611200000,
63030110,5791,37cf7e15-779d-4770-b2c7-1531daaba94e.binning_data.json,3576079,10000,63030110,0,2025-08-08 22:00:03.698,com.sec.android.app.shealth,2025-08-08 22:00:03.698,,1.2274978,4389.6294,287.88998,5791,h6hg6DTKNp,com.sec.android.app.shealth,0,37cf7e15-779d-4770-b2c7-1531daaba94e.achievement.json,37cf7e15-779d-4770-b2c7-1531daaba94e,1754611200000,
63030110,10662,5f6cf2cf-cad9-4753-838a-357f6cfa7801.binning_data.json,6899395,10000,63030110,0,2025-08-09 19:40:38.613,com.sec.android.app.shealth,2025-08-09 01:12:15.985,5f6cf2cf-cad9-4753-838a-357f6cfa7801.source_info.json,1.1601887,8004.6,531.9799,10662,VfS0qUERdZ,com.sec.android.app.shealth,0,5f6cf2cf-cad9-4753-838a-357f6cfa7801.achievement.json,5f6cf2cf-cad9-4753-838a-357f6cfa7801,1754697600000,
63030110,10558,50668c96-60fb-4448-882c-0b5f164edfa2.binning_data.json,6464125,10000,63030110,0,2025-08-09 22:00:04.824,com.sec.android.app.shealth,2025-08-06 22:00:25.193,,1.241068,8022.4194,526.82,10558,h6hg6DTKNp,com.sec.android.app.shealth,0,50668c96-60fb-4448-882c-0b5f164edfa2.achievement.json,50668c96-60fb-4448-882c-0b5f164edfa2,1754438400000,
63030110,10662,88ef9955-488e-4c71-9761-0bc39e07bc66.binning_data.json,6899395,10000,63030110,0,2025-08-09 22:00:04.849,com.sec.android.app.shealth,2025-08-09 22:00:04.849,,1.1601887,8004.6,531.9799,10662,h6hg6DTKNp,com.sec.android.app.shealth,0,88ef9955-488e-4c71-9761-0bc39e07bc66.achievement.json,88ef9955-488e-4c71-9761-0bc39e07bc66,1754697600000,
63030110,10558,fe220a2b-ad72-43a1-bc64-2368e339ae8f.binning_data.json,6464125,10000,63030110,0,2025-08-09 22:00:05.651,com.sec.android.app.shealth,2025-08-05 23:03:40.862,fe220a2b-ad72-43a1-bc64-2368e339ae8f.source_info.json,1.241068,8022.4194,526.82,10558,VfS0qUERdZ,com.sec.android.app.shealth,0,fe220a2b-ad72-43a1-bc64-2368e339ae8f.achievement.json,fe220a2b-ad72-43a1-bc64-2368e339ae8f,1754438400000,
63030110,10243,f0895e4b-9d97-473d-b9de-8d1967f3d39f.binning_data.json,6374214,10000,63030110,0,2025-08-10 21:54:31.647,com.sec.android.app.shealth,2025-08-09 22:11:13.238,f0895e4b-9d97-473d-b9de-8d1967f3d39f.source_info.json,1.2171303,7758.2495,511.15,10243,VfS0qUERdZ,com.sec.android.app.shealth,0,f0895e4b-9d97-473d-b9de-8d1967f3d39f.achievement.json,f0895e4b-9d97-473d-b9de-8d1967f3d39f,1754784000000,
63030110,10243,60942b72-9aaa-4e91-a0f3-c09d32397577.binning_data.json,6374214,10000,63030110,0,2025-08-10 22:00:02.825,com.sec.android.app.shealth,2025-08-10 22:00:02.825,,1.2171303,7758.2495,511.15,10243,h6hg6DTKNp,com.sec.android.app.shealth,0,60942b72-9aaa-4e91-a0f3-c09d32397577.achievement.json,60942b72-9aaa-4e91-a0f3-c09d32397577,1754784000000,
63030110,10645,267ae4ec-aaea-43dd-ba85-2249164c0082.binning_data.json,6341562,10000,63030110,0,2025-08-11 22:00:01.659,com.sec.android.app.shealth,2025-08-11 22:00:01.659,,1.2818749,8129.0894,531.06,10645,h6hg6DTKNp,com.sec.android.app.shealth,0,267ae4ec-aaea-43dd-ba85-2249164c0082.achievement.json,267ae4ec-aaea-43dd-ba85-2249164c0082,1754870400000,
63030110,10645,ec617168-608d-43b8-9a0b-c568b7368d5f.binning_data.json,6341562,10000,63030110,0,2025-08-11 21:24:19.381,com.sec.android.app.shealth,2025-08-11 04:34:29.299,ec617168-608d-43b8-9a0b-c568b7368d5f.source_info.json,1.2818749,8129.0894,531.06,10645,VfS0qUERdZ,com.sec.android.app.shealth,0,ec617168-608d-43b8-9a0b-c568b7368d5f.achievement.json,ec617168-608d-43b8-9a0b-c568b7368d5f,1754870400000,
63030110,11970,f9ea974c-1b95-4214-b9e5-e65d4c0532cb.binning_data.json,7284794,10000,63030110,172,2025-08-12 21:32:01.363,com.sec.android.app.shealth,2025-08-12 00:05:48.915,f9ea974c-1b95-4214-b9e5-e65d4c0532cb.source_info.json,1.2564019,9152.63,607.65,11798,VfS0qUERdZ,com.sec.android.app.shealth,0,f9ea974c-1b95-4214-b9e5-e65d4c0532cb.achievement.json,f9ea974c-1b95-4214-b9e5-e65d4c0532cb,1754956800000,
63030110,11970,d9929391-162a-4309-b368-cd06b79c81e5.binning_data.json,7284794,10000,63030110,172,2025-08-12 22:00:05.481,com.sec.android.app.shealth,2025-08-12 22:00:05.481,,1.2564019,9152.63,607.65,11798,h6hg6DTKNp,com.sec.android.app.shealth,0,d9929391-162a-4309-b368-cd06b79c81e5.achievement.json,d9929391-162a-4309-b368-cd06b79c81e5,1754956800000,
